        9.48738289      280.41598511     572    1063  -82.78861111   37.31166667
        9.52683830      280.40261841     571    1062  -82.78888889   37.31194444
        9.55146217      280.26669312     570    1062  -82.78916667   37.31194444
        9.57608604      278.81091309     569    1062  -82.78944444   37.31194444
        9.60070992      278.74612427     568    1062  -82.78972222   37.31194444
        9.63153839      278.74612427     568    1061  -82.78972222   37.31222222
        9.65616226      278.74612427     567    1061  -82.79000000   37.31222222
        9.68078613      278.74612427     566    1061  -82.79027778   37.31222222
        9.72024155      278.71115112     565    1060  -82.79055556   37.31250000
        9.74486542      278.71115112     564    1060  -82.79083333   37.31250000
        9.76948929      278.31735229     563    1060  -82.79111111   37.31250000
        9.79411316      278.28439331     562    1060  -82.79138889   37.31250000
        9.81873703      278.28439331     561    1060  -82.79166667   37.31250000
        9.85819244      278.28439331     560    1059  -82.79194444   37.31277778
        9.89764786      278.28439331     559    1058  -82.79222222   37.31305556
        9.92847633      278.28439331     559    1057  -82.79222222   37.31333333
        9.96793175      278.28439331     558    1056  -82.79250000   37.31361111
        9.99255562      278.28439331     557    1056  -82.79277778   37.31361111
       10.01717949      278.28439331     556    1056  -82.79305556   37.31361111
       10.04180336      278.28439331     555    1056  -82.79333333   37.31361111
       10.06642723      278.28439331     554    1056  -82.79361111   37.31361111
       10.09105110      278.28439331     553    1056  -82.79388889   37.31361111
       10.11567497      278.28439331     552    1056  -82.79416667   37.31361111
       10.14029884      278.28439331     551    1056  -82.79444444   37.31361111
       10.16492271      278.28439331     550    1056  -82.79472222   37.31361111
       10.20437813      278.28439331     549    1057  -82.79500000   37.31333333
       10.22900200      278.28439331     548    1057  -82.79527778   37.31333333
       10.25362587      278.28439331     547    1057  -82.79555556   37.31333333
       10.27824974      278.28439331     546    1057  -82.79583333   37.31333333
       10.30287361      278.28439331     545    1057  -82.79611111   37.31333333
       10.32749748      278.28439331     544    1057  -82.79638889   37.31333333
       10.35212135      278.28439331     543    1057  -82.79666667   37.31333333
       10.37674522      278.28439331     542    1057  -82.79694444   37.31333333
       10.40136909      278.28439331     541    1057  -82.79722222   37.31333333
       10.42599297      278.28439331     540    1057  -82.79750000   37.31333333
       10.45061684      278.28439331     539    1057  -82.79777778   37.31333333
       10.47524071      278.28439331     538    1057  -82.79805556   37.31333333
